,label,name,party,wahlkreis,x,y,0,1,2,3,4,5,6,7,digital,familie,natur,arbeit
100,dominic-harapat,Dominic Harapat,DIE PARTEI,Lahn-Dill,-300.74295,-27.71024,0.038489416338031705,0.014151067346783066,0.0,0.03145820291405107,0.06621547874074013,0.003369371145812669,0.03573057472472358,0.017150625996587756,0.011221056252711895,0.011020182852592278,0.004890610478377795,0.023488225461851427
101,norbert-peter,Norbert Peter,ÖDP,Amberg,-151.75078,-159.24394,0.0,0.0019062797388474273,0.0453958069264046,0.035202249977894284,0.0,0.023950172540667752,0.00015796444712748718,0.06470609501265312,0.01460612552809009,0.0,0.010754546755739166,0.03122111990936761
102,christian-pohlmann,Christian Pohlmann,FDP,Rhein-Erft-Kreis I,-3.0472972,-507.63824,0.0,0.0,0.005673983334014914,0.02709852917850077,0.0,0.014958652946123585,0.12706298941820324,0.06929331952369301,0.06338353134185784,0.006739093851984641,0.045809775936981836,0.013662760241637404
103,rudiger-warnecke,Rüdiger Warnecke,DIE GRÜNEN,Rhein-Erft-Kreis I,-148.46606,8.389135,0.0,0.0,0.002723706272701891,0.012642275083114263,0.0,0.00037604427383913417,0.011736266333765549,0.007450170075912381,0.0,0.0,0.01982770166758592,0.0
104,alexander-reich,Alexander Reich,FDP,Traunstein,-558.608,416.60684,0.031043791747754613,0.0,0.07775534212729525,0.13977502103450062,0.0,0.0020440585896347053,0.0,0.018869208881746053,0.0203362134692804,0.062560796564427,0.011987213069901949,0.010658433428293614
105,wolfgang-wohrmann,Wolfgang Wöhrmann,MLPD,Bielefeld - Gütersloh II,180.86034,318.65076,0.015792399775589046,0.0,0.09693467361379264,0.0001329768723581056,1.2682279563077106e-05,0.01610005445668203,0.0,0.03325426845388281,0.046596446280813775,0.03931796750698272,0.024273009164975816,0.0
106,carmen-spiegelhalder-schafer,Carmen Maria Spiegelhalder-Schäfer,FREIE WÄHLER,Rottweil - Tuttlingen,-370.01038,-68.99598,0.035347566415573364,0.03526547332892368,0.0,0.05385612272183319,0.0,0.0,0.0712764886229739,0.0,0.0,0.03164296595707501,0.008516387583565455,0.060090960818136835
107,uwe-kekeritz,Uwe Kekeritz,DIE GRÜNEN,Fürth,498.197,-347.06668,0.0004757023950411753,0.02121928092743304,0.0,0.0,0.0,0.5027836297530527,0.0,0.0,0.031821578928358414,0.08540769173212819,0.21999213971157755,0.055116325603618274
108,martina-boswald,Martina Böswald,AfD,Waldshut,-524.30725,225.96141,0.02507929887093256,0.06780067350451635,0.03937288583836473,0.10179750855302794,0.0,0.0,0.02164870024661463,0.05682998503310014,0.017685744838263268,0.027842014246109964,0.017398407801459195,0.08158636378109631
109,christian-pape,Christian Pape,Parteilos,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-238.49867,347.79666,0.0,0.0,0.06883451553655072,0.07012581626666704,0.0,0.0,0.017268157410252755,0.02895880692029988,0.007932896971325336,0.011758049985279505,0.008930220207299559,0.004944091028985739
110,dr-claudia-lucking-michel,Dr. Claudia Lücking-Michel,CDU,Bonn,202.48317,-610.26483,0.0354236533806757,0.0,0.006952212827055769,0.015887301265985292,0.0,0.0,0.2131181325960493,0.02598717324820756,0.024572470294763456,0.06060801818324224,0.01271116887425582,0.010502544166444227
111,maximilian-funke-kaiser,Maximilian Funke-Kaiser,FDP,Augsburg-Stadt,-525.63824,6.413957,0.0,0.0,0.01662664550631493,0.08956476236916262,0.0,0.0,0.05895134467227109,0.020690370368461813,0.027500540980367347,0.0,0.0,0.00246008345377782
112,britta-haselmann,Britta Haßelmann,DIE GRÜNEN,Bielefeld - Gütersloh II,335.0784,-208.55476,0.07579193605156011,0.0,0.0066183499341151185,0.01293413975909604,0.0,0.17884169779213646,0.0,0.0,0.008445132732129575,0.08920411890157998,0.14994625365650474,0.04421798719649655
113,irmgard-freihoffer,M.A. Irmgard Freihoffer,DIE LINKE,Regensburg,-372.6371,333.05035,0.008956968288647236,0.12159399563986226,0.028281515257366125,0.10750941009330699,0.03807401989902635,0.0713059964810608,0.04108931720709929,0.0,0.0077955173659151845,0.00808426329194251,0.04163621594220867,0.09903734472246302
114,sabine-martiny,Sabine Martiny,PIRATEN,Paderborn - Gütersloh III,-398.4113,-329.4869,0.0053134045992321065,0.0,0.0,0.040995282903821074,0.0,0.0,0.0,0.09358000259464794,0.05838437325599779,0.05638319757099844,0.0,0.0
115,gabriela-heinrich,Gabriela Heinrich,SPD,Nürnberg-Nord,933.12036,-74.06921,0.1874113715947756,0.099266153207346,0.0019621736451704746,0.0007235225058670169,0.02986630482593545,0.06215558436586165,0.0,0.0,0.021476481649648733,0.16575969614560526,0.023969957912412056,0.13216773005924498
116,christel-hopf,Christel Hopf,PIRATEN,Duisburg I,-145.71284,-58.405605,0.0,0.0,0.03431016346447557,0.01246898829199788,0.0,0.0,0.05442498375779283,0.0053590927965371325,0.0,0.0,0.0,0.0
117,eckhard-kneisel,Eckhard Kneisel,DIE GRÜNEN,Hamm - Unna II,-80.09022,422.1416,0.0008403496606544606,0.0,0.10094092554725607,0.07503226176955771,0.0,0.02782404419055836,0.005432323888085804,0.0,0.0,0.013386385116753972,0.0524409839999822,0.020112288591407658
118,ulrich-wolfgang-kelber,Ulrich Kelber,SPD,Bonn,239.65857,-588.9979,0.033998623276095236,0.016042360320074528,0.0,0.0,0.0,0.0,0.1911777145221661,0.00882840920138648,0.014165979892674919,0.04994245586364647,0.011571394347236669,0.012420923410888064
119,julia-verlinden,Dr. Julia Verlinden,DIE GRÜNEN,Lüchow-Dannenberg - Lüneburg,379.32816,-186.488,0.0,0.0,0.035358916953016524,0.0,0.0,0.20448322254809487,0.0,0.0,0.0,0.0,0.21242530859476866,0.0
120,katharina-ziolkowski,Dr. Katharina Ziolkowski,FDP,Berlin-Mitte,-539.0778,-428.37384,0.01718602490180609,0.0,0.0,0.0792257703943367,0.0,0.0,0.008782737980982792,0.14846577667452635,0.07478007873014153,0.07714980469122469,0.010827470643959142,0.012704134219740072
121,volker-holzendorf,Volker Holzendorf,DIE GRÜNEN,Leipzig I,220.62685,-127.872345,0.000614869684825769,0.0,0.0,0.0,0.0,0.10602931584757176,0.0,0.027785891986356257,0.037999856067339535,0.0,0.06475631609331521,0.002390582510517847
122,carsten-schneider,Carsten Schneider,SPD,Erfurt - Weimar - Weimarer Land II,731.1344,-43.05492,0.12048625425392692,0.032092878232940075,0.0003268757649027733,0.005053344335313707,0.0,0.012742051397653824,0.017122399949553526,0.018237198718434443,0.019739447146939808,0.09554594575651253,0.006639143640359821,0.06821030117823247
123,konrad-maier,Konrad Maier,Parteilos,Märkischer Kreis II,-728.2809,204.9688,0.02991650405344485,0.008872857757995806,0.0,0.140335717477922,0.0,0.026144682902550474,0.0,0.0,0.002140122242636645,0.037953557720589184,0.021785577970940745,0.04277236357099976
124,kenneth-kooter,Kenneth Kooter,FDP,Deggendorf,-532.3601,87.14317,0.0,0.014443901523252447,0.0,0.07672591707192672,0.0,0.02317257578400168,0.003392601567152472,0.0469556374468193,0.017946387939033377,0.0072229470990907395,0.0,0.024363565503986856
125,brigitte-muller,Brigitte Müller,DKP,Oberhavel - Havelland II,773.9497,-113.461716,0.15352680071578265,0.0,0.0,0.006106821089828025,0.0,0.0,0.0,0.01746229241862166,0.0,0.19201498209148046,0.0,0.00920573860741342
126,prof-dr-iur-heribert-hirte,Prof. Dr. Heribert Hirte,CDU,Köln II,-614.28436,-18.651636,0.044348993413035435,0.0,0.0,0.0842341774508883,0.0,0.03354004719169082,0.05351375266101939,0.07298356945434095,0.013355598189621235,0.07133560646148839,0.0,0.0035974985810913705
127,sebastian-hartmann,Sebastian Hartmann,SPD,Rhein-Sieg-Kreis I,595.067,-160.01587,0.10949051353003066,0.0,0.014370724372652018,0.0,0.0,0.08195337292302879,0.0406980929193404,0.07354791232833502,0.02954325721738477,0.12518495006773864,0.08166238069641382,0.05049828117716335
128,horst-engler-hamm,Dr. Horst Engler-Hamm,FREIE WÄHLER,München-Nord,900.6741,357.56165,0.0,0.2792832866437491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12056877213540075
129,monika-grutters,Prof. Monika Grütters,CDU,Berlin-Marzahn-Hellersdorf,3.6979032,-267.36084,0.06283429974301395,0.0,0.028120137534957155,0.0,0.0,0.03645035281977112,0.07369396354757557,0.05248292048502666,0.0,0.0685414060368352,0.008072831584007322,0.021029336358157662
130,eric-vohn,Eric Vohn,FDP,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,-144.24762,92.04691,0.0,0.0,0.002836761761214369,0.014415881429092382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,claudia-theis,Claudia Theis,FREIE WÄHLER,Oldenburg - Ammerland,210.16547,-637.65173,0.01385901294517227,0.0,0.02035259595599895,0.07482217489803042,0.0,0.0,0.20772646943393125,0.0,0.01787535862653926,0.006269707647079355,0.0,0.024647838246422492
132,frank-oettler,Frank Oettler,MLPD,Harz,70.11267,260.1567,0.001634606524796358,0.0,0.06915096917931872,0.02114049213401948,0.0,0.0,0.0,0.0,0.0,0.0,0.016674207445446083,0.0
133,erich-utz,Erich Utz,DIE LINKE,Altötting,-1.2411119,-220.4244,0.06677977813226861,0.0,0.04595304230937703,0.0,0.0,0.0030894430903785357,0.0,0.07510463933711224,0.01612187698877212,0.07114334293100083,0.0382989405612915,0.05157269711632608
134,bettina-sommerlatte-hennig,Bettina Sommerlatte-Hennig,FREIE WÄHLER,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,248.70557,-540.4799,0.04425456799337457,0.012118961929442788,0.0,0.01305990354959359,0.0,0.0,0.14925830372853607,0.0,0.004782271209630629,0.061319283429584565,0.0,0.03976877550253747
135,dr-stefan-ruppert,Dr. Stefan Ruppert,FDP,Hochtaunus,-540.6005,-525.4077,0.007875324274613424,0.0,0.014909688512877745,0.03243319520566198,0.0,0.0,0.0,0.21015426323155847,0.047539505455680316,0.08836755663907025,0.013230627920416136,0.00786464679429584
136,ruth-tietz,Ruth Tietz,DIE LINKE,Unna I,814.01074,1.8480835,0.1370468383205187,0.0753829833588197,0.022787748530967603,0.017391174145593758,0.0,0.01959069737373681,0.0,0.0,0.002462217012533012,0.1307302229655178,0.042385997360329865,0.12004236386447102
137,elisabeth-walther,Elisabeth Walther,DIE VIOLETTEN,Mülheim - Essen I,-649.4146,-21.31873,0.0,0.0,0.02601249552048308,0.07170092563067927,0.04697188926830659,0.0,0.005248364150389396,0.07505851200978526,0.029649114789347127,0.013542700490266015,0.017620536189619423,0.010537898559393155
138,sebastian-merkens,Sebastian Merkens,DIE LINKE,Mönchengladbach,55.809254,409.34412,0.003543507331961601,0.0,0.12408033338776893,0.03388061100911352,0.0,0.0,0.0,0.07809193532137511,0.0,0.026414431268582728,0.020065460709869073,0.021607222011270973
139,hermann-graf-von-der-schulenburg,Hermann Graf von der Schulenburg,FDP,Höxter - Lippe II,-93.73437,-594.86523,0.0,0.0,0.04814744954404036,0.014937289167696282,0.0,0.0,0.1838972931247772,0.170300091792573,0.06435045053505697,0.08367281726997282,0.02309861787870657,0.03134868755469314
140,hendrik-theemann,Hendrik Theemann,FDP,Friesland - Wilhelmshaven - Wittmund,-417.93292,-481.31668,0.0,0.0,0.0,0.0022477204095092697,0.0,0.017533369364786413,0.0,0.1385547724295679,0.05939898030812923,0.02311060670597932,0.01879706513642958,0.009168449216698394
141,elvira-drobinski-weis,Elvira Drobinski-Weiß,SPD,Offenburg,-499.23065,-65.893036,0.018186249769732408,0.0,0.0591257138391981,0.07406101208029008,0.0,0.055892630913750005,0.051104571502925536,0.03407008950818458,0.0070294921218912254,0.03348257820861733,0.03975490583435972,0.016914641042344473
142,falk-neubert,Falk Neubert,DIE LINKE,Mittelsachsen,981.7717,395.18478,0.0,0.4026894906725634,0.010334777676109273,0.0,0.0,0.0,0.017310365811749853,0.0,0.0033783449516822826,0.017119712935348416,0.0,0.2990796578303004
143,jorg-schnurre,Jörg Schnurre,FDP,Dessau - Wittenberg,-344.787,-149.8341,0.0,0.0,0.0,0.031172311036288418,0.0,0.0,0.09372882563531428,0.0,0.0,0.0,0.0,0.0
144,nick-papak-amoozegar,Nick Papak Amoozegar,DIE LINKE,Fulda,544.5096,222.09558,0.08043714519452867,0.09270605316395834,0.08928166369492131,0.04199355612624646,0.0,0.0,0.004290244223145597,0.034738650646434915,0.015117793373629859,0.09246358224737723,0.007246078580441202,0.16138135611046034
145,brigitte-freihold,Brigitte Freihold,DIE LINKE,Pirmasens,779.3996,337.25244,0.04580678241971722,0.17666438382373315,0.04688762172334303,0.009196214625888668,0.0,0.0,0.0,0.05048701088855617,0.005623528074998345,0.04276292481239858,0.02724317363977639,0.2159347522421412
146,adrian-assenmacher,Adrian Assenmacher,FDP,Trier,-580.5834,-559.6549,0.0,0.0,0.0,0.056323159793811216,0.0,0.03833393664874258,0.0041728876771448585,0.2490112151985936,0.09193524610708713,0.07044282922243947,0.025310505393804517,0.02697091845477378
147,jorg-schindler,Jörg Schindler,DIE LINKE,Dessau - Wittenberg,871.94006,449.53635,0.0,0.28156445916819184,0.10576847407286624,0.0,0.0,0.0,0.03038216921127898,0.028706735561074018,0.02435554257863223,0.044698507846507564,0.009994149603970588,0.3222977295124024
148,kristian-kater,Kristian Kater,SPD,Cloppenburg - Vechta,68.10405,-559.1374,0.03092865650213042,0.0,0.018207068954419824,0.0,0.0,0.0,0.15825740345262526,0.06723702495191745,0.027742990623714717,0.05355040030129227,0.0,0.02416382466706397
149,jurgen-wachter,Dr. Jürgen Wächter,DIE GRÜNEN,Gütersloh I,-359.21298,390.72595,0.0,0.0,0.062146741716127385,0.08895134198028408,0.0,0.0013729130677465212,0.011166050666435796,0.0,0.006386942949395872,0.016312870205415473,0.03738008607892725,0.008891966767774753
150,kurt-rieder,Kurt Rieder,ÖDP,Aachen II,-273.40704,-139.48798,0.057282587892326826,0.0,0.053980590727995735,0.10031468120935172,0.04108162527989191,0.12826009278484984,0.01852634609554371,0.00356924566387362,0.01138942875507732,0.0731052028167635,0.10859386171478452,0.032705748565554416
151,raik-dirk-dreher,Herr Raik Dirk Dreher,DIE GRÜNEN,Ludwigshafen/Frankenthal,-186.66425,-326.956,0.01750996011772417,0.04861717745551975,0.0,0.02477145747252772,0.016321161771117948,0.03563271896999625,0.06781125217056926,0.07287748476010407,0.033913765825072384,0.04171986059108826,0.025763052245537755,0.03520308270273089
152,stephan-mannseicher,Stephan Mannseicher,BAYERNPARTEI,München-Nord,665.3351,-96.96224,0.11368626924774865,0.0,0.0,0.0235874964593869,0.0,0.03032919198900972,0.03729051971521161,0.0,0.0,0.1405501889561515,0.0,0.03457390436254857
153,henrik-jacobs,Dr. Henrik Jacobs,FDP,Hildesheim,736.8112,-8.815569,0.11745735977464344,0.03231206474855313,0.0,0.0,0.0,0.0,0.0,0.010225525372545344,0.0,0.08054063574277645,0.0,0.09928581689098058
154,stephan-wefelscheid,Stephan Wefelscheid,FREIE WÄHLER,Trier,-460.91782,-175.17767,0.0,0.005921866928983679,0.03609696334957542,0.07268676134644432,0.0,0.010855902206977543,0.10913946181181394,0.030059631156522968,0.01522534503560832,0.016960782438603095,0.020269654927694492,0.01982453938092469
155,tobias-pfluger,Tobias Pflüger,DIE LINKE,Freiburg,731.53076,395.9315,0.0,0.16744727028490947,0.06648676933339989,0.0,0.0,0.010922226114258292,0.0,0.0,0.0,0.0,0.02349482980183456,0.1517581037210763
156,tim-oliver-kray,Tim-Oliver Kray,ÖDP,Berlin-Mitte,-237.47159,257.70868,0.0,0.0,0.048320038745952386,0.060619242358784166,0.0,0.0,0.0011482620620793169,0.02526941856994484,0.0,0.0,0.01379469536993283,0.031616497550998504
157,josip-juratovic,Josip Juratovic,SPD,Heilbronn,809.6504,-58.26939,0.1517453940882027,0.006843652896730311,0.041808831371241036,0.08278101117470474,0.0,0.01796890218674663,0.021951833594651932,0.044587943519899344,0.021399373134857142,0.10821866042767196,0.006544093950046575,0.05567629006967776
158,rene-pickhardt,Rene Pickhardt,PIRATEN,Mainz,-332.99347,-401.18256,0.0,0.01411670806765539,0.0,0.04266463222567924,0.0,0.0,0.03332316191750751,0.10717491321981666,0.07507395964311782,0.041531160514368,0.0,0.017124285789867303
159,martin-schmeding,Martin Schmeding,DIE GRÜNEN,Konstanz,-735.869,38.25282,0.03067623590477731,0.042423869397936916,0.03644924222901106,0.12057728690469385,0.020008552264145968,0.016498721480190243,0.06006525543661581,0.07184438389033235,0.017014180160194473,0.0482085429577844,0.00616201928222959,0.03997477483892475
160,emmanuel-anyangwe-ngassa,Dr. Emmanuel Ngassa,FREIE WÄHLER,Werra-Meißner - Hersfeld-Rotenburg,163.04854,-641.7521,0.005015310270718229,0.0,0.0,0.08424779558483708,0.042922707300689096,0.0,0.19901667801799672,0.0,0.007301011601251981,0.05614699673639822,0.002675839627191926,0.015752902047763532
161,gregor-felde-bajerowitz,Gregor Felde-Bajerowitz,Parteilos,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-189.03491,61.987682,0.0,0.0018166116102461625,0.003438244894397752,0.0259912350171349,0.0,0.0,0.0,0.005554850651007501,0.0,0.0,0.0,0.0
162,dietmar-nietan,Dietmar Nietan,SPD,Düren,912.1006,-252.95325,0.2754027918264497,0.0,0.0,0.00018040445713446163,0.0,0.0008353218653866963,0.053424074439574525,0.03426361756303031,0.049671502205237784,0.2486801193648347,0.014345181248354615,0.05629587350063608
163,henning-muller-spath,Henning Müller-Späth,FREIE WÄHLER,Dortmund II,-328.3611,117.26267,0.003226846999148336,0.0016507432128361973,0.0,0.06009134537142921,0.0,0.0,0.0,0.005278858409426595,0.005267257966203185,0.0,0.0,0.007116425620912305
164,katja-dorner,Katja Dörner,DIE GRÜNEN,Bonn,272.23288,-497.338,0.06683358555903901,0.0,0.022325852023748628,0.021000503381962875,0.0,0.028361247914975844,0.1217536741473215,0.0,0.0014118826807324512,0.1232526978966719,0.0541473294225505,0.01980249531071354
165,heinrich-brinker,Heinrich Brinker,DIE LINKE,Nürtingen,510.22455,230.59048,0.06778225174119963,0.08175579136183958,0.08697011441967735,0.018354984887782127,0.0,0.0,0.0,0.03573679246046292,0.011937171128774798,0.0932260209679445,0.016522401753452588,0.14720980500941785
166,dr-franziska-brantner,Dr. Franziska Brantner,DIE GRÜNEN,Heidelberg,510.9943,15.332588,0.08983487017548213,0.0,0.03523060559998654,0.07403716021747639,0.0,0.038411484704551226,0.02732389455426901,0.0,0.0,0.12097840593349796,0.012458229421080562,0.0020452606361081632
167,tassilo-timm,Tassilo Timm,MLPD,Halle,89.809494,405.1717,0.0,0.0,0.12040612145286493,0.04641037473938475,0.0,0.03306650266678622,0.004247953010858213,0.0,0.0,0.032510228493319325,0.05254849430154146,0.019480979061826647
168,ronny-meier,Ronny Meier,Parteilos,Frankfurt (Oder) - Oder-Spree,-361.1466,227.6587,0.02743592776677175,0.054954718684532236,0.0,0.08209735364980082,0.04542274059536116,0.0018570158392038386,0.004439202255584348,0.0013602633200887474,0.002511570821479359,0.027167743501262703,0.007156231130241813,0.0494528254995092
169,claudia-ruthner,Claudia Ruthner,Parteilos,Starnberg - Landsberg am Lech,-804.7366,298.20694,0.0,0.0,0.0,0.16957774877317774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,shahabuddin-miah,Shahabuddin Miah,DIE GRÜNEN,Soest,188.63194,358.28326,0.0,0.0,0.1190187041197283,0.01581617593285012,0.0,0.037112526003259816,0.0,0.00056968089435306,0.0,0.03816818569934551,0.035314801153101934,0.0
171,manfred-wolfrum,Dr. Manfred Wolfrum,AfD,Salzgitter - Wolfenbüttel,-477.40515,302.9864,0.010212681656749456,0.0,0.038431497053006664,0.09747660503114644,0.0,0.0,0.005616703578418839,0.0183786670225283,0.014759074966215037,0.023349930108614282,0.0036469498249037907,0.0
172,christoph-blodner,Christoph Blödner,FDP,Dresden II - Bautzen II,-191.60242,-155.34492,0.0,0.0,0.0,0.02373972269666348,0.0,0.0,0.054593593122577166,0.03716746149327793,0.0,0.0,0.007911563572276084,0.0
173,daniel-kerekes,Daniel Kerekes,DIE LINKE,Essen II,346.96375,118.41047,0.04729431461356332,0.03286410043395549,0.07584841986477117,0.02858649406750251,0.0,0.0,0.07771150815546804,0.044719267370682464,0.05052824170784996,0.03578490866724758,0.00844683024616412,0.0900795507370416
174,ilja-kristin-seewald,Dr. Ilja-Kristin Seewald,SPD,Main-Taunus,14.096246,-340.20288,0.09297859908442273,0.0310027527137738,0.05883111532754744,0.007188247669803666,0.0,0.06830783213655738,0.010852272032900838,0.1242444096871078,0.04645836695434377,0.12646698648460927,0.0,0.09484181038810928
175,stefan-rebmann,Stefan Rebmann,SPD,Mannheim,669.84955,51.41555,0.1092724018863557,0.05384770422608077,0.04983370010055824,0.0,0.0260592739180517,0.007925951045926813,0.048857044898299735,0.02313173257300008,0.009543440912554824,0.0431987932491572,0.004409091272744587,0.09542897361031796
176,stefan-wild,Stefan Wild,AfD,Werra-Meißner - Hersfeld-Rotenburg,-229.04785,39.489,0.0018684012906773114,0.0,0.0,0.029656353651050942,0.0,0.005774178651669947,0.0097785833407524,0.0,0.0,0.0,0.01596080607234223,0.0
177,carsten-antrup,Carsten Antrup,FDP,Steinfurt III,-452.03964,-380.77158,0.0,0.0,0.03094696049149143,0.04501558930414499,0.0,0.0260322556377216,0.020749837350870912,0.12443383044246965,0.054841290572040464,0.032856886252811746,0.0053593186225814856,0.0071419994993806675
178,hermann-gebauer-2,Hermann Gebauer,PIRATEN,Hameln-Pyrmont - Holzminden,-947.0247,176.07831,0.025163133549590017,0.05199511420944517,0.0,0.2305492241881193,0.0,0.06740476905288599,0.07787162986754306,0.0,0.01941862668281143,0.0650586618086884,0.02194160406620401,0.02659638600937016
179,roland-gorsleben-2,Roland Gorsleben,DIE PARTEI,Mecklenburgische Seenplatte I - Vorpommern-Greifswald II,-77.362,83.48822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,peter-paul-petzold,Peter Paul Petzold,DIE PARTEI,Uckermark - Barnim I,-117.361626,136.29024,0.0,0.016483391408823655,0.013598871723162712,0.018941088790428245,0.0,0.0,0.002662422838859486,0.0,0.0,0.0,0.0,0.026533215941938783
181,peter-schuppenhauer,Peter Schüppenhauer,FREIE WÄHLER,Hochtaunus,-158.84003,-228.8792,0.0,0.005743554192640872,0.006208094292012628,0.0,0.0,0.004536417993097975,0.04094717242092983,0.056063772535692384,0.04058411033147424,0.008651156544283115,0.0,0.020786031639630026
182,dr-kirsten-kappert-gonther,Dr. Kirsten Kappert-Gonther,DIE GRÜNEN,Bremen I,309.88016,28.978909,0.002263712749284754,0.0,0.1216400023821624,0.0,0.05822948754468987,0.10319236506859523,0.018361761471897088,0.05723633822345633,0.012435665787215841,0.028705888138880614,0.08316550833414138,0.02074763443677171
183,kerstin-kuhn,Kerstin Kühn,DIE LINKE,Märkisch-Oderland - Barnim II,-397.15512,-184.49193,0.03226023966690724,0.004139275980249184,0.041409350037308335,0.05086672909376175,0.0,0.0,0.10345444197771077,0.02340000006465679,0.015791888085425792,0.04535662754113908,0.005059223666283825,0.026185729054654616
184,dierk-timm,Dierk Timm,SPD,Rhein-Erft-Kreis I,25.810734,145.71263,0.0,0.0,0.05691907182630127,0.0,0.0,0.0,0.049027308521627885,0.0,0.0,0.0,0.0,0.008043484946317259
185,judith-benda,Judith Benda,DIE LINKE,Berlin-Neukölln,238.89973,565.2111,0.0,0.0,0.2345088531275297,0.01233458066316291,0.0,0.0,0.02094978087461264,0.0,0.0,0.0,0.0,0.04883378834658942
186,caren-marks,Caren Marks,SPD,Hannover-Land I,168.3111,14.344927,0.03205062665246924,0.0,0.07282702204801568,0.01809439382125784,0.0,0.0710179130201712,0.0718767448036704,0.04078648663325387,0.003367482519855126,0.07613953280628237,0.013773264738016452,0.043712519693598746
187,friedhild-miller,Friedhild Miller,Parteilos,Böblingen,476.3095,87.91783,0.07877365578711874,0.0,0.04739708504306323,0.051970219328577136,0.0,0.0,0.0,0.0,0.006752324847195053,0.07977842329804104,0.003980168519709404,0.023262431689728073
188,roman-francesco-rogat,Roman-Francesco Rogat,FDP,Berlin-Marzahn-Hellersdorf,-537.8796,-463.89774,0.0,0.011121265267676013,0.09230120368808653,0.05798161762563446,0.0,0.0125620749072076,0.0,0.17308226807951574,0.025988763320685983,0.03576457098489059,0.021143724627236238,0.04578512413851338
189,enrico-komning,Enrico Komning,AfD,Mecklenburgische Seenplatte I - Vorpommern-Greifswald II,-866.716,260.01245,0.029701967493508064,0.0,0.0,0.17988243531556047,0.0,0.016834107551667404,0.015094483605780609,0.008549470682317322,0.005630448808373157,0.05708067876033542,0.017580043030001057,0.0023717311786064428
190,alexander-von-wrese,Alexander von Wrese,AfD,Mülheim - Essen I,-189.63632,129.34767,0.0,0.0,0.030832874980015995,0.03920767287109007,0.0,0.0,0.012350609656413249,0.0,0.0,0.0,0.0,0.0
191,bodo-delhey,Bodo Delhey,FREIE WÄHLER,Hanau,350.38245,-559.5947,0.106004546816672,0.0,0.015057350767603872,0.08022920709142338,0.046451284390883286,0.0,0.16540171709451626,0.0,0.0,0.1109789127163056,0.029540324955020243,0.03539220061068632
192,alexander-gauland,Dr. Alexander Gauland,AfD,Frankfurt (Oder) - Oder-Spree,-889.7547,342.41278,0.0,0.0,0.0,0.18950396695412566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061415644357706465
193,christoph-bernstiel,Christoph Bernstiel,CDU,Halle,-398.05902,-417.35052,0.0,0.0,0.03438241783503837,0.0,0.0018691999212900887,0.0,0.0,0.12699500783803586,0.048105705719424144,0.0,0.0,0.0
194,lea-magdalena-laux,Lea Magdalena Laux,PIRATEN,Saarlouis,-902.7399,308.09286,0.0,0.0,0.0,0.2047840947966424,0.0,0.0,0.0,0.008037569454298383,0.0033963910923295124,0.009521881947887272,0.003872872919760029,0.0025422219713512177
195,manuel-lambers,Manuel Lambers,DIE LINKE,Berlin-Spandau - Charlottenburg Nord,66.46587,92.1944,0.012702229550725258,0.01986263050979896,0.03825150914044108,0.01391277445242617,0.0,0.029013596972600038,0.0,0.0,0.012250609349471005,0.026875543264128603,0.03581706374047699,0.05438040547717128
196,florian-reinhart,Florian Reinhart,ÖDP,Erlangen,367.52292,-219.19978,0.0,0.04013101003220005,0.0382207888202153,0.005859365543560775,0.0,0.2191096402974514,0.01684545740715326,0.0,0.010111234577919102,0.010423827048953598,0.13809213890961275,0.09717951242268597
197,bernhard-heck,Bernhard Heck,Parteilos,Mainz,-503.94986,158.34654,0.0,0.0,0.0,0.08980403227522016,0.0,0.028108955901242332,0.0,0.005271598569752609,0.006310140186360677,0.0,0.020845870381221186,0.004486139830188964
198,dr-christopher-gohl,Dr. Christopher Gohl,FDP,Tübingen,-63.19609,-458.92432,0.002401825541744517,0.0,0.02612207557324896,0.001414255539776966,0.0,0.0,0.10516021668011,0.09050826441030003,0.041539092175003525,0.047567141443085284,0.0042412371731511,0.013192763731407969
199,dr-elmar-widder,Dr. Elmar Widder,UNABHÄNGIGE,Amberg,-790.61884,212.1725,0.0,0.04786968353574087,0.0,0.16200742263344686,0.0,0.033064993084940764,0.001837692019567065,0.0,0.0,0.01037695629914663,0.02221437586236879,0.03243190404972586
200,rudolf-ristl,Rudolf Ristl,PIRATEN,Neu-Ulm,-269.6631,69.454124,0.0,0.0,0.0,0.04521715252824176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
