,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit
149,jurgen-wachter,Dr. Jürgen Wächter,DIE GRÜNEN,Gütersloh I,-440.9454,527.02814,0.006386942949395872,0.016312870205415473,0.03864602496683695,0.03738008607892725,0.008891966767774753
150,kurt-rieder,Kurt Rieder,ÖDP,Aachen II,-336.61603,-186.17276,0.01138942875507732,0.0731052028167635,0.05127723313011734,0.10859386171478452,0.032705748565554416
151,raik-dirk-dreher,Herr Raik Dirk Dreher,DIE GRÜNEN,Ludwigshafen/Frankenthal,-228.16922,-484.52975,0.033913765825072384,0.04171986059108826,0.02604325901267279,0.025763052245537755,0.03520308270273089
152,stephan-mannseicher,Stephan Mannseicher,BAYERNPARTEI,München-Nord,810.90753,-123.67601,0.0,0.1405501889561515,0.023852938980714358,0.0,0.03457390436254857
153,henrik-jacobs,Dr. Henrik Jacobs,FDP,Hildesheim,898.42035,22.925735,0.0,0.08054063574277645,0.0,0.0,0.09928581689098058
154,stephan-wefelscheid,Stephan Wefelscheid,FREIE WÄHLER,Trier,-623.3969,-259.02618,0.01522534503560832,0.016960782438603095,0.05792669265042937,0.020269654927694492,0.01982453938092469
155,tobias-pfluger,Tobias Pflüger,DIE LINKE,Freiburg,940.9871,556.1677,0.0,0.0,0.015220908013843884,0.02349482980183456,0.1517581037210763
156,tim-oliver-kray,Tim-Oliver Kray,ÖDP,Berlin-Mitte,-282.6233,395.60287,0.0,0.0,0.041897015150104536,0.01379469536993283,0.031616497550998504
157,josip-juratovic,Josip Juratovic,SPD,Heilbronn,1040.8676,-12.298947,0.021399373134857142,0.10821866042767196,0.112951533937103,0.006544093950046575,0.05567629006967776
158,rene-pickhardt,Rene Pickhardt,PIRATEN,Mainz,-407.17017,-514.9582,0.07507395964311782,0.041531160514368,0.04286365784470822,0.0,0.017124285789867303
159,martin-schmeding,Martin Schmeding,DIE GRÜNEN,Konstanz,-936.648,14.602025,0.017014180160194473,0.0482085429577844,0.06769593860333484,0.00616201928222959,0.03997477483892475
160,emmanuel-anyangwe-ngassa,Dr. Emmanuel Ngassa,FREIE WÄHLER,Werra-Meißner - Hersfeld-Rotenburg,162.43784,-912.20026,0.007301011601251981,0.05614699673639822,0.08628324501845519,0.002675839627191926,0.015752902047763532
161,gregor-felde-bajerowitz,Gregor Felde-Bajerowitz,Parteilos,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-211.6226,135.09207,0.0,0.0,0.0,0.0,0.0
162,dietmar-nietan,Dietmar Nietan,SPD,Düren,1144.9437,-396.2841,0.049671502205237784,0.2486801193648347,0.04585646042125156,0.014345181248354615,0.05629587350063608
163,henning-muller-spath,Henning Müller-Späth,FREIE WÄHLER,Dortmund II,-412.04666,171.65135,0.005267257966203185,0.0,0.03532646628494295,0.0,0.007116425620912305
164,katja-dorner,Katja Dörner,DIE GRÜNEN,Bonn,365.87204,-595.5083,0.0014118826807324512,0.1232526978966719,0.041073172989063995,0.0541473294225505,0.01980249531071354
165,heinrich-brinker,Heinrich Brinker,DIE LINKE,Nürtingen,635.0248,309.7927,0.011937171128774798,0.0932260209679445,0.05763687943018246,0.016522401753452588,0.14720980500941785
166,dr-franziska-brantner,Dr. Franziska Brantner,DIE GRÜNEN,Heidelberg,595.72314,14.526486,0.0,0.12097840593349796,0.05619057698809537,0.012458229421080562,0.0020452606361081632
167,tassilo-timm,Tassilo Timm,MLPD,Halle,37.272312,523.7617,0.0,0.032510228493319325,0.033326801113329016,0.05254849430154146,0.019480979061826647
168,ronny-meier,Ronny Meier,Parteilos,Frankfurt (Oder) - Oder-Spree,-462.91507,318.8521,0.002511570821479359,0.027167743501262703,0.0397769381393581,0.007156231130241813,0.0494528254995092
169,claudia-ruthner,Claudia Ruthner,Parteilos,Starnberg - Landsberg am Lech,-1013.4132,353.33685,0.0,0.0,0.20918223213765155,0.0,0.0
170,shahabuddin-miah,Shahabuddin Miah,DIE GRÜNEN,Soest,222.41957,423.29968,0.0,0.03816818569934551,0.007126478566932697,0.035314801153101934,0.0
171,manfred-wolfrum,Dr. Manfred Wolfrum,AfD,Salzgitter - Wolfenbüttel,-556.6769,457.53046,0.014759074966215037,0.023349930108614282,0.06321975238916677,0.0036469498249037907,0.0
172,christoph-blodner,Christoph Blödner,FDP,Dresden II - Bautzen II,-271.51532,-230.04228,0.0,0.0,0.022662420053835397,0.007911563572276084,0.0
173,daniel-kerekes,Daniel Kerekes,DIE LINKE,Essen II,443.76532,176.6408,0.05052824170784996,0.03578490866724758,0.032817406485143,0.00844683024616412,0.0900795507370416
174,ilja-kristin-seewald,Dr. Ilja-Kristin Seewald,SPD,Main-Taunus,37.591805,-437.02985,0.04645836695434377,0.12646698648460927,0.0527493358602978,0.0,0.09484181038810928
175,stefan-rebmann,Stefan Rebmann,SPD,Mannheim,828.8217,112.463394,0.009543440912554824,0.0431987932491572,0.01822616489287321,0.004409091272744587,0.09542897361031796
176,stefan-wild,Stefan Wild,AfD,Werra-Meißner - Hersfeld-Rotenburg,-296.47342,21.78373,0.0,0.0,0.0,0.01596080607234223,0.0
177,carsten-antrup,Carsten Antrup,FDP,Steinfurt III,-599.0611,-435.00098,0.054841290572040464,0.032856886252811746,0.047317919714091335,0.0053593186225814856,0.0071419994993806675
178,hermann-gebauer-2,Hermann Gebauer,PIRATEN,Hameln-Pyrmont - Holzminden,-1173.3319,205.63605,0.01941862668281143,0.0650586618086884,0.207113517668438,0.02194160406620401,0.02659638600937016
179,roland-gorsleben-2,Roland Gorsleben,DIE PARTEI,Mecklenburgische Seenplatte I - Vorpommern-Greifswald II,-78.76225,187.07834,0.0,0.0,0.0,0.0,0.0
180,peter-paul-petzold,Peter Paul Petzold,DIE PARTEI,Uckermark - Barnim I,-143.25372,234.06209,0.0,0.0,0.0,0.0,0.026533215941938783
181,peter-schuppenhauer,Peter Schüppenhauer,FREIE WÄHLER,Hochtaunus,-215.07552,-343.75937,0.04058411033147424,0.008651156544283115,0.0,0.0,0.020786031639630026
182,dr-kirsten-kappert-gonther,Dr. Kirsten Kappert-Gonther,DIE GRÜNEN,Bremen I,389.0812,63.55273,0.012435665787215841,0.028705888138880614,0.012913837017670541,0.08316550833414138,0.02074763443677171
183,kerstin-kuhn,Kerstin Kühn,DIE LINKE,Märkisch-Oderland - Barnim II,-531.35754,-265.97882,0.015791888085425792,0.04535662754113908,0.026946387462765384,0.005059223666283825,0.026185729054654616
184,dierk-timm,Dierk Timm,SPD,Rhein-Erft-Kreis I,74.551186,215.2319,0.0,0.0,0.0,0.0,0.008043484946317259
185,judith-benda,Judith Benda,DIE LINKE,Berlin-Neukölln,261.97015,765.4199,0.0,0.0,0.07680175524416775,0.0,0.04883378834658942
186,caren-marks,Caren Marks,SPD,Hannover-Land I,204.45483,32.519207,0.003367482519855126,0.07613953280628237,0.06841674378370803,0.013773264738016452,0.043712519693598746
187,friedhild-miller,Friedhild Miller,Parteilos,Böblingen,621.4539,80.81,0.006752324847195053,0.07977842329804104,0.021435455576904273,0.003980168519709404,0.023262431689728073
188,roman-francesco-rogat,Roman-Francesco Rogat,FDP,Berlin-Marzahn-Hellersdorf,-734.67236,-560.55225,0.025988763320685983,0.03576457098489059,0.05874663332496185,0.021143724627236238,0.04578512413851338
189,enrico-komning,Enrico Komning,AfD,Mecklenburgische Seenplatte I - Vorpommern-Greifswald II,-1066.6917,305.75143,0.005630448808373157,0.05708067876033542,0.10501403127034384,0.017580043030001057,0.0023717311786064428
190,alexander-von-wrese,Alexander von Wrese,AfD,Mülheim - Essen I,-266.60077,246.43768,0.0,0.0,0.0,0.0,0.0
191,bodo-delhey,Bodo Delhey,FREIE WÄHLER,Hanau,465.97925,-737.33417,0.0,0.1109789127163056,0.07585840919133664,0.029540324955020243,0.03539220061068632
192,alexander-gauland,Dr. Alexander Gauland,AfD,Frankfurt (Oder) - Oder-Spree,-1133.6735,326.78723,0.0,0.0,0.16091474894735802,0.0,0.0061415644357706465
193,christoph-bernstiel,Christoph Bernstiel,CDU,Halle,-474.1572,-541.3094,0.048105705719424144,0.0,0.0,0.0,0.0
194,lea-magdalena-laux,Lea Magdalena Laux,PIRATEN,Saarlouis,-1199.6934,352.46564,0.0033963910923295124,0.009521881947887272,0.13493622787274845,0.003872872919760029,0.0025422219713512177
195,manuel-lambers,Manuel Lambers,DIE LINKE,Berlin-Spandau - Charlottenburg Nord,101.15437,139.22577,0.012250609349471005,0.026875543264128603,0.01994972210090106,0.03581706374047699,0.05438040547717128
196,florian-reinhart,Florian Reinhart,ÖDP,Erlangen,495.73636,-239.8749,0.010111234577919102,0.010423827048953598,0.02847749904753791,0.13809213890961275,0.09717951242268597
197,bernhard-heck,Bernhard Heck,Parteilos,Mainz,-624.8326,198.19632,0.006310140186360677,0.0,0.041923726984508115,0.020845870381221186,0.004486139830188964
198,dr-christopher-gohl,Dr. Christopher Gohl,FDP,Tübingen,-101.79885,-545.89514,0.041539092175003525,0.047567141443085284,0.03832698186594655,0.0042412371731511,0.013192763731407969
199,dr-elmar-widder,Dr. Elmar Widder,UNABHÄNGIGE,Amberg,-1001.6771,182.33754,0.0,0.01037695629914663,0.13545789619688575,0.02221437586236879,0.03243190404972586
200,rudolf-ristl,Rudolf Ristl,PIRATEN,Neu-Ulm,-339.79156,75.8033,0.0,0.0,0.0590492274930778,0.0,0.0
201,maik-schwarz,Maik Schwarz,DIE LINKE,Vogtlandkreis,-90.02346,552.35913,0.0,0.005484039075463794,0.059025163956707975,0.005463817871038488,0.06070826747961991
202,wolfgang-schrapp,Wolfgang Schrapp,FREIE WÄHLER,Neu-Ulm,-764.3541,-16.278994,0.0059009076907790645,0.005864244334145953,0.06885333302231247,0.005689808141642961,0.04796807712222145
203,jurgen-purzner,Jürgen Purzner,PIRATEN,Erlangen,-227.3545,634.2068,0.004003852956308699,0.0,0.051272064253680825,0.006229808071951192,0.06642644965661397
204,peter-wenzel-2,Peter Wenzel,DIE LINKE,Pforzheim,-487.34503,473.10724,0.003859985580764675,0.0,0.050286255163190435,0.026917518212172246,0.031155039015906837
205,christoph-vandreier,Christoph Vandreier,Sozialistische Gleichheitspartei,Berlin-Tempelhof-Schöneberg,308.24277,559.44507,0.0,0.0,0.01340498659031565,0.010829123292864642,0.0268526250258292
206,ina-schumann,Ina Schumann,DIE PARTEI,Stuttgart II,-61.42256,-79.871605,0.0,0.05045682670368218,0.005556720220462651,0.008420694243162205,0.004244776856533166
207,anne-kruger,Anne Krüger,FDP,Recklinghausen I,1052.7064,-297.45682,0.031624272081878554,0.20055230207663466,0.02412026119609089,0.004853278364572534,0.044192224780020974
208,mathias-baur,Mathias Baur,FDP,Straubing,-340.8561,-561.07367,0.1364181588425503,0.0,0.0,0.02147499080277766,0.05178320363001753
209,gabriele-ungers,Gabriele Ungers,DIE LINKE,Saarbrücken,561.0283,427.67014,0.0,0.039406804138910435,0.014326132423521919,0.028072373592686384,0.1723578318454489
210,dietmar-grahl,Dietmar Grahl,NPD,Dresden I,-619.5321,395.89545,0.0,0.052279056096530496,0.059616020359773564,0.007573725460359201,0.06898255154861073
211,ulla-jelpke,Ulla Jelpke,DIE LINKE,Dortmund I,-259.6546,571.22125,0.007485354031527339,0.0,0.12536574397848574,0.004987513653135111,0.047125964305002786
212,michael-jantzer,Dr. Michael Jantzer,SPD,Stuttgart II,-21.342691,-373.20178,0.07883180177129,0.010139356987528068,0.0,0.06827404685128051,0.06484362044979672
213,esther-dilcher,Esther Dilcher,SPD,Waldeck,1124.409,-206.0757,0.007042334127000288,0.16127785012053095,0.026963811881178808,0.003002577605935389,0.11528469884708238
214,uwe-schulz-2,Uwe Schulz,AfD,Gießen,-286.2977,-443.40683,0.044800168972258934,0.0,0.022874395502759052,0.01097870035055302,0.01715208534791015
215,dipl-med-wilfried-meisner,Wilfried Meißner,Parteilos,Saalfeld-Rudolstadt - Saale-Holzland-Kreis - Saale-Orla-Kreis,-820.09595,462.88574,0.0,0.02064013594535726,0.0820841543495204,0.003385877850262372,0.0
216,dr-anton-hofreiter,Dr. Anton Hofreiter,DIE GRÜNEN,München-Land,585.11444,-143.23709,0.008871049669618472,0.043629983404472106,0.04819223612123587,0.1415066200216503,0.05398874692848781
217,martin-marino-haffner,Martin Marino-Haffner,FREIE WÄHLER,Mannheim,-475.14154,113.088615,0.0,0.0071952345973788625,0.013178282216651729,0.0,0.039766683165314905
218,maurice-muller,Stadtrat Maurice Müller,DIE GRÜNEN,Bremen II - Bremerhaven,-87.99653,-226.71895,0.0069528915291519975,0.020136817459130683,0.01472789449825656,0.05954221006545876,0.005404502903256361
219,norbert-seidl,Norbert Seidl,BAYERNPARTEI,München-West/Mitte,-1147.8774,547.2802,0.004369421763846879,0.008651396217406356,0.17440937207264598,0.009416037948092482,0.03149750459490062
220,prof-dr-joachim-schulze,Prof. Dr. Joachim Schulze,DIE GRÜNEN,Görlitz,-825.04236,539.8208,0.0,0.008134672150541903,0.0558237638917849,0.03570369964903383,0.01837767926852799
221,norbert-mueller,Norbert Müller,DIE LINKE,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,305.16678,332.90958,0.0,0.0,0.009715145627470487,0.0,0.030205880001647967
222,andreas-zieger,Andreas Zieger,DKP,Uckermark - Barnim I,237.93892,563.2298,0.0,0.0,0.01000299747466129,0.03716170227519111,0.01186665334444758
223,david-stoop,David Stoop,DIE LINKE,Hamburg-Bergedorf - Harburg,1010.7191,539.72504,0.0,0.03882036929252358,0.026821811875650747,0.005813423655891824,0.2586539485155019
224,tabitha-elkins,Tabitha Elkins,Parteilos,Worms,-818.872,182.33331,0.013992918477568957,0.0694854192030938,0.07713464929132115,0.06431304036185831,0.02635308177919689
225,michael-droste,Michael Droste,DIE LINKE,Rhein-Sieg-Kreis II,1093.9692,418.60315,0.0,0.0,0.0,0.0,0.3073017768424461
226,tabea-rosner,Tabea Rößner,DIE GRÜNEN,Mainz,61.459053,681.77905,0.0,0.045537370641621264,0.06557088045925341,0.03466255417172188,0.02350949160157541
227,marcus-lieder,Marcus Lieder,ÖDP,Dresden I,-948.1337,470.42157,0.011728953765857591,0.015426107329088938,0.12870070492154695,0.0,0.01661969031969239
228,renate-schiefer,Renate Schiefer,DIE LINKE,Fürstenfeldbruck,242.15753,633.6704,0.008998080869977406,0.016698352726125926,0.0328182804030144,0.046400718338611466,0.03812527633755624
229,andreas-paul,Andreas Paul,AfD,Oldenburg - Ammerland,-803.7615,-572.844,0.053502663270343205,0.051631041270618974,0.09060508106855532,0.0,0.04672153057165166
230,frank-michael-giebel,Frank Michael Giebel,Parteilos,Hamburg-Bergedorf - Harburg,49.6085,285.09073,0.0,0.0,0.03668833085767916,0.046218881598316885,0.034464406304800105
231,karen-haltaufderheide,Karen Haltaufderheide,DIE GRÜNEN,Hagen - Ennepe-Ruhr-Kreis I,428.3577,482.26257,0.02244828752680051,0.03795136885391312,0.024723373714436992,0.0,0.06270332031767828
232,gerd-plorin,Gerd Plorin,AfD,Kleve,-501.42886,253.24329,0.01322324725575326,0.022522660589385037,0.003421756081364036,0.01076403336347485,0.030285736992440214
233,ulrike-tack,Ulrike Täck,DIE GRÜNEN,Segeberg - Stormarn-Mitte,-606.1812,-327.86734,0.02591926196429233,0.0060749983717228034,0.09787011750083288,0.10292082961451927,0.004660810949857015
234,andreas-buttner,Andreas Büttner,DIE LINKE,Uckermark - Barnim I,1081.4697,545.9876,0.014433595461333862,0.04125333561959287,0.04456271204612389,0.009268912457988764,0.21144911140791006
235,markus-rasp,Markus Rasp,DIE GRÜNEN,Emmendingen - Lahr,457.65204,-120.68547,0.020782692125011992,0.0,0.014051160045164643,0.07474639166447562,0.07646096266922818
236,guido-korber,Guido Körber,PIRATEN,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,-557.39667,593.06885,0.007783263793012162,0.011254913454964694,0.060969398334296626,0.01366743392752245,0.01805444174201633
237,kordula-schulz-asche,Kordula Schulz-Asche,DIE GRÜNEN,Main-Taunus,447.22263,342.9078,0.0,0.06283307576629242,0.048533326600493115,0.0,0.012948203129141307
238,ellen-renne,Ellen Renne,Parteilos,Altmark,-882.7569,208.46112,0.008577073930222756,0.05771681458008199,0.10189612588416573,0.07218938507900245,0.06442928754563794
239,helmut-bohn-klein,Helmut Bohn-Klein,MLPD,Homburg,184.7056,303.1576,0.0,0.014287944497894188,0.0058428964377619215,0.013088041004786888,0.04091749645904805
240,katrin-helling-plahr,Katrin Helling-Plahr,FDP,Hagen - Ennepe-Ruhr-Kreis I,716.0312,-45.168102,0.008880654690140918,0.08573437866431183,0.02775464345820619,0.003634399136291744,0.06466606720715554
241,karin-van-der-most,Dipl. Soz.wiss. Karin van der Most,FDP,Solingen - Remscheid - Wuppertal II,-743.1661,-702.4284,0.06683979756839578,0.04497616540486474,0.09635672095057587,0.025011368128557542,0.05294457717202873
242,markus-humpfer,Markus Hümpfer,SPD,Schweinfurt,827.2141,38.265347,0.0,0.03849705543272941,0.0,0.0,0.06041631871688088
243,alexander-schestag,Alexander Schestag,PIRATEN,Heidelberg,-1222.8346,509.82062,0.010025283640966852,0.029702698822378294,0.1617990478795967,0.0015486464178359439,0.0363176961937338
244,eva-hogl,Dr. Eva Högl,SPD,Berlin-Mitte,424.4889,411.0673,0.007176947754872755,0.03363832875231791,0.039504033937504214,0.007418037183951468,0.049630054303895055
245,trutz-ulrich-stephani,Trutz-Ulrich Stephani,FDP,Offenburg,-344.94427,-402.67838,0.014016499614599916,0.0,0.05620199640992225,0.010206073000348577,0.04938543364982809
246,robert-gabel,Robert Gabel,Tierschutzpartei,Vorpommern-Rügen - Vorpommern-Greifswald I,354.15637,-383.72824,0.011981812205187459,0.043191887151343006,0.0037330368673085678,0.0998044069456737,0.031119507621481694
247,hans-martin-grotsch,Hans Martin Grötsch,FREIE WÄHLER,Hof,401.1604,-796.72626,0.0,0.005292101478488335,0.028342269893619636,0.014465709858735331,0.004833316617601796
248,martin-schulz-1,Martin Schulz,SPD,,26.376825,-542.74066,0.08761212823185176,0.1726981973540304,0.0,0.0,0.056422920726259186
249,mark-helfrich,Mark Helfrich,CDU,Steinburg - Dithmarschen Süd,197.28209,-973.6828,0.024538372195702915,0.06892806720956139,0.04707953354051954,0.05967601033216573,0.02950514326930726
250,konrad-wanner,Konrad Wanner,DIE LINKE,Heilbronn,1054.4933,480.153,0.0,0.0,0.0,0.009176650626461749,0.2493826297723859
251,wolfgang-maurer-2,Wolfgang Maurer,FREIE WÄHLER,Calw,-444.7544,41.697445,0.0,0.011083364422253316,0.05711513523677277,0.03512456533351207,0.0
252,udo-bonn,Udo Bonn,DIE LINKE,Düsseldorf I,-16.057491,312.0913,0.034827375249183105,0.012529170907459437,0.027101839813691853,0.0034349985623882444,0.0687387320353889
253,bernhard-goodwin,Dr. Bernhard Goodwin,SPD,München-West/Mitte,626.65857,396.84183,0.021372910304568664,0.09528282248858108,0.07922839224803381,0.0,0.10952266046989027
254,michael-leutert,Michael Leutert,DIE LINKE,Chemnitz,206.74387,718.521,0.0,0.022170177681324458,0.03962034331254995,0.0,0.059895006168970914
255,dirk-willing,Dirk Willing,MLPD,Mettmann II,100.38169,486.21292,0.0,0.0,0.03978124886676539,0.008044931444377736,0.0
256,marie-agnes-strack-zimmermann,Dr. Marie-Agnes Strack-Zimmermann,FDP,Düsseldorf I,-399.35992,-291.16635,0.02114782702608753,0.02735200404173872,0.04870552856235478,0.0041990683358253756,0.01787203394154569
257,annalena-baerbock,Annalena Baerbock,DIE GRÜNEN,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,374.87704,-314.90152,0.015315113516702497,0.007535395171804525,0.02560071859909776,0.0855907533903377,0.035179974587171245
258,thomas-schlick,Thomas Schlick,AfD,Helmstedt - Wolfsburg,-933.9937,157.48578,0.0,0.0461648309968864,0.09687452428113998,0.006175689733582261,0.0123288826019186
259,marc-biadacz,Marc Biadacz,CDU,Böblingen,-144.18666,-352.97946,0.0,0.019153580426073683,0.024556191825292638,0.0,0.018943928965678376
260,matthias-birkwald,Matthias W. Birkwald,DIE LINKE,Köln II,1207.3376,599.0475,0.010322212398064476,0.009614458667979563,0.028211708281408933,0.004466607240229868,0.3432053700938017
261,ingo-weidelt,Ingo Weidelt,Parteilos,Elbe-Elster - Oberspreewald-Lausitz II,-805.9895,393.10016,0.0,0.0,0.14085198279386651,0.0,0.0
262,dr-birgit-malecha-nissen,Dr. Birgit Malecha-Nissen,SPD,Plön - Neumünster,990.71246,-192.02911,0.013472557879653187,0.21673215418005468,0.014182582121232103,0.0,0.0023112138142660837
263,matthias-gottfried,Matthias Gottfried,Tierschutzpartei,Stuttgart II,130.60698,-239.9548,0.02010065610181619,0.0,0.010617155627557088,0.096669582011446,0.02387973491789573
264,tobias-bacherle,Tobias B.  Bacherle,DIE GRÜNEN,Böblingen,-160.15709,-506.07697,0.016453115643598783,0.012822876173036284,0.007540043870157964,0.0,0.0
265,sebastian-brehm,Sebastian Brehm,CSU,Nürnberg-Nord,-729.656,-415.56137,0.026055419491139098,0.04856801835339366,0.05384196227617759,0.0075499211073641066,0.08959343830958078
266,peter-schreiber,Peter Schreiber,NPD,Meißen,-736.6049,-200.5447,0.0035975949766611595,0.028327562030981083,0.0364222808962002,0.015417516949631432,0.017044676504104427
267,katrin-goring-eckardt,Katrin Göring-Eckardt,DIE GRÜNEN,Erfurt - Weimar - Weimarer Land II,75.13254,29.522545,0.0,0.0,0.0,0.0,0.0
268,dr-rolf-william-albach,Dr. Rolf Albach,FDP,Leverkusen - Köln IV,141.54541,0.39281595,0.0,0.0,0.011237503342218869,0.07083689194489479,0.0
269,thomas-sattelberger,Thomas Sattelberger,FDP,München-Süd,-488.29062,-754.2674,0.1105763716645614,0.06370282380519765,0.020266521697820686,0.01793960596428381,0.022595401760944614
270,felix-schmidt,Felix Schmidt,DIE GRÜNEN,Pirmasens,538.02905,-497.0601,0.0,0.005634824362190135,0.1015269002027805,0.11994051580562515,0.008033523717864213
271,christian-weidner,Christian Weidner,DIE LINKE,Weiden,1226.4819,385.2667,0.013854256033194729,0.06449203061312216,0.024753304792186216,0.03768676024258734,0.1944336776848749
272,jeff-staudacher,Jeff Staudacher,FDP,Cottbus - Spree-Neiße,-544.6334,-549.8977,0.05729902485244201,0.061278395577406476,0.031780688960354214,0.016643900798104634,0.049937042034033235
273,bernd-kirmes,Bernd Kirmes,FREIE WÄHLER,Gütersloh I,-152.92322,-430.09015,0.04092405811932565,0.010012446736165059,0.021423908741282898,0.0,0.06890587102524685
274,stephan-protschka,Stephan Protschka,AfD,Rottal-Inn,-1054.1646,135.6203,0.0,0.06593096555708014,0.18268913512664875,0.006244040699638525,0.0
275,otto-fricke,Otto Fricke,FDP,Krefeld I - Neuss II,-280.25937,-372.6891,0.010292326133623369,0.02336892841448679,0.016244234914590382,0.020675106265049887,0.031392710214446534
276,herbert-woerlein,Herbert Woerlein,SPD,Augsburg-Land,896.4514,94.15448,0.015314678172819052,0.09981498035798418,0.014633732042368137,0.0243992104876173,0.07733374630128809
277,irene-garcia-garcia,Irene Garcia Garcia,DIE VIOLETTEN,Regensburg,-760.3181,511.5802,0.0,0.05200821896392425,0.14674829045364812,0.0043975122679522,0.026670637083303445
278,michael-kiefer,B.Sc. Michael Kiefer,DIE PARTEI,Saarlouis,-545.3365,118.27168,0.01779339694580847,0.00814912781355433,0.03208217033560422,0.01493158389369006,0.005679010363358461
279,rene-springer,René Springer,AfD,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,-1240.885,232.1924,0.016545756270161305,0.030927369089854988,0.15157672857324533,0.020551414538923438,0.053592119542730535
280,benjamin-grimm,Dr. Benjamin Grimm,SPD,Oberhavel - Havelland II,991.13855,-262.1238,0.0,0.11665072028747335,0.011992934947362395,0.009023782115772377,0.07179674882428858
281,stephan-heintze,Stephan Heintze,FREIE WÄHLER,Kleve,-803.82587,-225.14555,0.0,0.023256571229788147,0.16183521418223298,0.0029822285516003465,0.008305862885990237
282,richard-jorg-jansen,Richard Jörg Jansen,DIE PARTEI,Krefeld II - Wesel II,31.964209,154.37367,0.0,0.0,0.02235080853934721,0.008919262040300807,0.054352619206900134
283,christian-winklmeier,Christian Winklmeier,SPD,Starnberg - Landsberg am Lech,413.28088,-682.977,0.03908765897437011,0.06635190386754873,0.03286915930879167,0.04472673715011232,0.059694649316289934
284,maik-ausendorf,Maik Außendorf,DIE GRÜNEN,Rheinisch-Bergischer Kreis,428.6327,-360.81927,0.0,0.008825355493023237,0.003166817932579885,0.14464587202945778,0.027107891089315782
285,parwaneh-tayabeh-bokah,Parwaneh Tayabeh Bokah Tamejani,DIE LINKE,Stadt Hannover II,620.1111,538.9379,0.0,0.03889566147642009,0.008423728052161624,0.0,0.10134889052647053
286,anna-christmann,Dr. Anna Christmann,DIE GRÜNEN,Stuttgart II,-649.2333,-384.32498,0.04316368591832923,0.014596929928122126,0.11011428417115936,0.054525192461258254,0.01622074608073325
287,daniel-fost,Daniel Föst,FDP,München-Nord,-603.80347,-506.3468,0.05273744246350719,0.1392580179611227,0.09047943027897468,0.0037908438921270865,0.028198458134815488
288,dr-diether-dehm,Dr. Diether Dehm,DIE LINKE,Hannover-Land I,171.44458,131.62119,0.0,0.00762373037373183,0.0,0.0,0.05646475329225364
289,bettina-stark-watzinger,Bettina Stark-Watzinger,FDP,Main-Taunus,-545.71344,-620.7556,0.014591279125434146,0.06075310723444925,0.026652061760821924,0.0,0.023124936442711512
290,gerhard-dieter-anton-bruckner,Gerhard Dieter Anton BRUCKNER,DIE PARTEI,München-Süd,-912.62964,350.43427,0.0,0.005678821391260384,0.10078687097435553,0.017366543384084415,0.039434582628961
291,timon-gremmels,Timon Gremmels,SPD,Kassel,198.97467,-652.75415,0.01715188415523118,0.014116450402807644,0.0031280077632637585,0.02080368359276635,0.02296913380437041
292,manfred-johannes-setter,Manfred Johannes Setter,MLPD,Schweinfurt,153.45882,439.6545,0.0,0.0,0.02002114944892629,0.0,0.0
293,fabian-stoffel,Fabian Stoffel,DIE LINKE,Herford - Minden-Lübbecke II,350.4906,4.3534126,0.04270200216432513,0.0153220553939732,0.011907295692543594,0.03783713683121157,0.017754275706672915
294,uwe-kamann,Uwe Kamann,AfD,Oberhausen - Wesel III,-407.10696,-586.189,0.06728867906492297,0.040051007232855255,0.0055870856127797925,0.0,0.02088017569718705
295,felix-moller,Felix Möller,DIE GRÜNEN,Wiesbaden,226.11049,-418.3052,0.027841031454094105,0.028013213852272702,0.044584310812483235,0.10012707396708154,0.06262281940829484
296,eduard-mesmer,Eduard Meßmer,FREIE WÄHLER,Rastatt,-1213.5941,428.1784,0.0,0.0,0.2595954012737405,0.0058580768603179,0.02445768111880957
297,alexander-tietz-latza,Alexander Tietz-Latza,DIE GRÜNEN,Aachen II,253.54726,284.3574,0.024243204814314204,0.0,0.036208848537096563,0.05151899732077201,0.02094437461931637
298,karl-wolfgang-engewicht,Karl Wolfgang Engewicht,FREIE WÄHLER,Prignitz - Ostprignitz-Ruppin - Havelland I,-325.25922,285.4756,0.0,0.04969930926417455,0.005437006969827519,0.03347311310202532,0.015802172749248486
299,fabio-de-masi,Fabio De Masi,DIE LINKE,,625.4865,468.60336,0.0,0.03283273614376813,0.0,0.0137013697813824,0.09576728113893078
300,grigorios-aggelidis,Grigorios Aggelidis,FDP,Hannover-Land I,299.22153,54.32852,0.028300671128150382,0.0,0.012081309087442262,0.0,0.05696469195654745
301,oswald-greim,Oswald Greim,DIE LINKE,Kulmbach,811.2901,399.46707,0.015021770273477082,0.022008918023699267,0.0434206301138949,0.014109584832961191,0.08330454452924389
302,bernd-essler,Bernd Essler,AfD,Düren,-874.7109,47.746143,0.005447439319584481,0.024863115967422654,0.09006109377050776,0.0096533800616563,0.016895192132447917
